dataset,subject,exit,bin,lower,upper,n,accuracy,confidence
bcic2a,2,deep,1,0.06666666666666667,0.13333333333333333,0,,
bcic2a,2,deep,2,0.13333333333333333,0.2,0,,
bcic2a,2,deep,3,0.2,0.26666666666666666,0,,
bcic2a,2,deep,4,0.26666666666666666,0.3333333333333333,0,,
bcic2a,2,deep,5,0.3333333333333333,0.4,0,,
bcic2a,2,deep,6,0.4,0.4666666666666667,3,1.0,0.45482622417737845
bcic2a,2,deep,7,0.4666666666666667,0.5333333333333333,11,0.45454545454545453,0.49673864883383617
bcic2a,2,deep,8,0.5333333333333333,0.6,9,0.5555555555555556,0.5654540487190697
bcic2a,2,deep,9,0.6,0.6666666666666666,7,0.2857142857142857,0.635196337004728
bcic2a,2,deep,10,0.6666666666666666,0.7333333333333333,17,0.47058823529411764,0.7019326365275809
bcic2a,2,deep,11,0.7333333333333333,0.8,11,0.5454545454545454,0.7663429106996386
bcic2a,2,deep,12,0.8,0.8666666666666667,21,0.5238095238095238,0.8354009601880169
bcic2a,2,deep,13,0.8666666666666667,0.9333333333333333,39,0.5641025641025641,0.9038915290126496
bcic2a,2,deep,14,0.9333333333333333,1.0,170,0.8411764705882353,0.966537470645864
bcic2a,2,final,0,0.0,0.06666666666666667,0,,
bcic2a,2,final,1,0.06666666666666667,0.13333333333333333,0,,
bcic2a,2,final,2,0.13333333333333333,0.2,0,,
bcic2a,2,final,3,0.2,0.26666666666666666,0,,
bcic2a,2,final,4,0.26666666666666666,0.3333333333333333,0,,
bcic2a,2,final,5,0.3333333333333333,0.4,4,0.0,0.3776075244531365
bcic2a,2,final,6,0.4,0.4666666666666667,1,0.0,0.46027884477172765
bcic2a,2,final,7,0.4666666666666667,0.5333333333333333,8,0.25,0.5018361162443409
bcic2a,2,final,8,0.5333333333333333,0.6,10,0.5,0.5561793910813627
bcic2a,2,final,9,0.6,0.6666666666666666,13,0.3076923076923077,0.6313198413529997
bcic2a,2,final,10,0.6666666666666666,0.7333333333333333,10,0.5,0.6972520787626283
bcic2a,2,final,11,0.7333333333333333,0.8,12,0.5,0.7708030070091381
bcic2a,2,final,12,0.8,0.8666666666666667,15,0.7333333333333333,0.8351218385552641
bcic2a,2,final,13,0.8666666666666667,0.9333333333333333,24,0.5833333333333334,0.9003118302705105
bcic2a,2,final,14,0.9333333333333333,1.0,191,0.7905759162303665,0.9706991746394741
bcic2a,2,ensemble,0,0.0,0.06666666666666667,0,,
bcic2a,2,ensemble,1,0.06666666666666667,0.13333333333333333,0,,
bcic2a,2,ensemble,2,0.13333333333333333,0.2,0,,
bcic2a,2,ensemble,3,0.2,0.26666666666666666,0,,
bcic2a,2,ensemble,4,0.26666666666666666,0.3333333333333333,0,,
bcic2a,2,ensemble,5,0.3333333333333333,0.4,0,,
bcic2a,2,ensemble,6,0.4,0.4666666666666667,5,0.8,0.4265584896812176
bcic2a,2,ensemble,7,0.4666666666666667,0.5333333333333333,10,0.4,0.5065607962853343
bcic2a,2,ensemble,8,0.5333333333333333,0.6,8,0.25,0.5594179592319016
bcic2a,2,ensemble,9,0.6,0.6666666666666666,12,0.4166666666666667,0.6346586665249362
bcic2a,2,ensemble,10,0.6666666666666666,0.7333333333333333,10,0.5,0.7031808897021834
bcic2a,2,ensemble,11,0.7333333333333333,0.8,19,0.5789473684210527,0.7667238172155837
bcic2a,2,ensemble,12,0.8,0.8666666666666667,20,0.4,0.8375765788007561
bcic2a,2,ensemble,13,0.8666666666666667,0.9333333333333333,42,0.6428571428571429,0.9044010818440943
bcic2a,2,ensemble,14,0.9333333333333333,1.0,162,0.8395061728395061,0.9679589350954196
