dataset,subject,exit,bin,lower,upper,n,accuracy,confidence
bcic2b,6,deep,3,0.2,0.26666666666666666,0,,
bcic2b,6,deep,4,0.26666666666666666,0.3333333333333333,0,,
bcic2b,6,deep,5,0.3333333333333333,0.4,0,,
bcic2b,6,deep,6,0.4,0.4666666666666667,0,,
bcic2b,6,deep,7,0.4666666666666667,0.5333333333333333,7,0.5714285714285714,0.5142912879094791
bcic2b,6,deep,8,0.5333333333333333,0.6,7,0.7142857142857143,0.5871737103798637
bcic2b,6,deep,9,0.6,0.6666666666666666,10,0.9,0.6426101412333399
bcic2b,6,deep,10,0.6666666666666666,0.7333333333333333,13,0.6923076923076923,0.702446976870228
bcic2b,6,deep,11,0.7333333333333333,0.8,16,0.75,0.7741884379688649
bcic2b,6,deep,12,0.8,0.8666666666666667,20,0.7,0.8494504968786668
bcic2b,6,deep,13,0.8666666666666667,0.9333333333333333,41,0.8780487804878049,0.9072683708711037
bcic2b,6,deep,14,0.9333333333333333,1.0,206,0.9854368932038835,0.9727114357584417
bcic2b,6,final,0,0.0,0.06666666666666667,0,,
bcic2b,6,final,1,0.06666666666666667,0.13333333333333333,0,,
bcic2b,6,final,2,0.13333333333333333,0.2,0,,
bcic2b,6,final,3,0.2,0.26666666666666666,0,,
bcic2b,6,final,4,0.26666666666666666,0.3333333333333333,0,,
bcic2b,6,final,5,0.3333333333333333,0.4,0,,
bcic2b,6,final,6,0.4,0.4666666666666667,0,,
bcic2b,6,final,7,0.4666666666666667,0.5333333333333333,3,0.6666666666666666,0.5226017779952566
bcic2b,6,final,8,0.5333333333333333,0.6,9,0.6666666666666666,0.5638485166005924
bcic2b,6,final,9,0.6,0.6666666666666666,7,0.42857142857142855,0.6384385161564767
bcic2b,6,final,10,0.6666666666666666,0.7333333333333333,12,0.8333333333333334,0.6910829493993643
bcic2b,6,final,11,0.7333333333333333,0.8,14,0.7142857142857143,0.7741182795654609
bcic2b,6,final,12,0.8,0.8666666666666667,19,0.7368421052631579,0.834299451505818
bcic2b,6,final,13,0.8666666666666667,0.9333333333333333,32,0.8125,0.9007711441352785
bcic2b,6,final,14,0.9333333333333333,1.0,224,0.96875,0.9790762090188964
bcic2b,6,ensemble,0,0.0,0.06666666666666667,0,,
bcic2b,6,ensemble,1,0.06666666666666667,0.13333333333333333,0,,
bcic2b,6,ensemble,2,0.13333333333333333,0.2,0,,
bcic2b,6,ensemble,3,0.2,0.26666666666666666,0,,
bcic2b,6,ensemble,4,0.26666666666666666,0.3333333333333333,0,,
bcic2b,6,ensemble,5,0.3333333333333333,0.4,0,,
bcic2b,6,ensemble,6,0.4,0.4666666666666667,0,,
bcic2b,6,ensemble,7,0.4666666666666667,0.5333333333333333,8,0.5,0.5191724146790926
bcic2b,6,ensemble,8,0.5333333333333333,0.6,5,0.8,0.5669861275714825
bcic2b,6,ensemble,9,0.6,0.6666666666666666,12,0.75,0.6295040559730601
bcic2b,6,ensemble,10,0.6666666666666666,0.7333333333333333,12,0.6666666666666666,0.7079711763058838
bcic2b,6,ensemble,11,0.7333333333333333,0.8,11,0.6363636363636364,0.7627587679541084
bcic2b,6,ensemble,12,0.8,0.8666666666666667,28,0.8571428571428571,0.8337768194464462
bcic2b,6,ensemble,13,0.8666666666666667,0.9333333333333333,34,0.8235294117647058,0.904526873686367
bcic2b,6,ensemble,14,0.9333333333333333,1.0,210,0.9809523809523809,0.9735188054558842
